============================= DIAGNOSTIC REPORT =============================
frame_id | success
17809 | True
17810 | True
17811 | True
17812 | True
17813 | True
17814 | True
17815 | True
17816 | True
17817 | True
17818 | True
17819 | True
17820 | True
17821 | True
17822 | True
17823 | True
17824 | True
17825 | True
17826 | True
17827 | True
17828 | True
17829 | True
17830 | True
17831 | True
17832 | True
17833 | True
17834 | True
17835 | True
17836 | True
17837 | True
17838 | True
17839 | True
17840 | True
17841 | True
17842 | True
17843 | True
17844 | True
17845 | True
17846 | True
17847 | True
17848 | True
17849 | True
17850 | True
17851 | True
17852 | True
17853 | True
17854 | True
17855 | True
17856 | True
17857 | True
17858 | True
17859 | True
17860 | True
17861 | True
17862 | True
17863 | True
17864 | True
17865 | True
17866 | True
17867 | True
17868 | True
17869 | True
17870 | True
17871 | True
17872 | True
17873 | True
17874 | True
17875 | True
17876 | True
17877 | True
17878 | True
17879 | True
17880 | True
17881 | True
17882 | True
17883 | True
17884 | True
17885 | True
17886 | True
17887 | True
17888 | True
17889 | True
17890 | True
17891 | True
17892 | True
17893 | True
17894 | True
17895 | False
17896 | False
============================= END OF THE CODE =============================
